Price,Bedrooms,Bathrooms,Floor Area,Land Area,Region,Urbanicity
2292960.0,1.0986122886681098,0.0,3.6888794541139363,3.6888794541139363,Region IV-A,Urban
12902000.0,1.6094379124341003,1.0986122886681098,5.111987788356544,5.170483995038151,Region III,Urban
6379520.0,1.3862943611198906,1.0986122886681098,4.605170185988092,4.787491742782046,Region I,Rural
1979000.0,0.6931471805599453,0.0,3.6604799795922385,3.7232808808312687,Region III,Urban
1675000.0,0.0,0.0,3.784189633918261,3.6888794541139363,Region III,Urban
1675000.0,0.0,0.0,3.784189633918261,3.6888794541139363,Region III,Urban
2605000.0,0.6931471805599453,0.0,3.7376696182833684,3.9889840465642745,Region III,Urban
7021000.0,1.3862943611198906,0.6931471805599453,4.406719247264253,4.787491742782046,Region VII,Urban
2747500.0,1.0986122886681098,0.6931471805599453,4.363608049149864,5.0369526024136295,Region III,Urban
32184000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.5217885770490405,NCR,Urban
7798000.0,1.3862943611198906,1.0986122886681098,4.442651256490317,4.700480365792417,Region III,Urban
6756360.0,1.3862943611198906,1.0986122886681098,4.700480365792417,4.605170185988092,Region IV-A,Urban
2706500.0,1.0986122886681098,0.6931471805599453,4.127134385045092,4.174387269895637,Region III,Urban
2389000.0,1.0986122886681098,0.0,3.912023005428146,3.912023005428146,Region IV-A,Urban
13500000.0,1.0986122886681098,0.6931471805599453,4.941642422609304,5.480638923341991,NCR,Urban
7410000.0,1.3862943611198906,1.0986122886681098,4.605170185988092,4.787491742782046,Region IV-A,Urban
5900000.0,1.0986122886681098,1.791759469228055,5.450566239085699,5.298317366548036,Region III,Urban
4113000.0,1.0986122886681098,0.6931471805599453,4.276666119016055,4.477336814478207,Region III,Urban
31706000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.5217885770490405,NCR,Urban
1675000.0,0.0,0.0,3.784189633918261,3.6888794541139363,Region III,Urban
28804000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.51085950651685,NCR,Urban
6650000.0,1.0986122886681098,0.6931471805599453,4.430816798843313,4.787491742782046,Region IV-A,Urban
1800000.0,0.6931471805599453,0.0,3.828641396489095,3.713572066704308,Region III,Urban
28678000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.51085950651685,NCR,Urban
1837500.0,0.6931471805599453,0.6931471805599453,3.960813169597578,5.0369526024136295,Region III,Urban
27676000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.51085950651685,NCR,Urban
4000000.0,0.6931471805599453,0.0,3.970291913552122,3.9512437185814275,Region IV-A,Urban
2632250.0,1.0986122886681098,0.6931471805599453,4.0943445622221,3.912023005428146,Region IV-A,Urban
5337920.0,1.3862943611198906,0.6931471805599453,4.382026634673881,4.787491742782046,Region I,Rural
2292960.0,1.0986122886681098,0.0,3.6888794541139363,3.6888794541139363,Region IV-A,Urban
4337472.0,1.0986122886681098,0.6931471805599453,4.722953221644475,4.276666119016055,Region IV-A,Urban
4337472.0,1.0986122886681098,0.6931471805599453,4.722953221644475,4.276666119016055,Region IV-A,Urban
2178000.0,0.6931471805599453,0.0,3.784189633918261,3.58351893845611,Region III,Urban
3600000.0,0.6931471805599453,0.6931471805599453,3.8766030601968855,3.912023005428146,Region XI,Urban
2839149.0,1.0986122886681098,0.0,3.8066624897703196,4.127134385045092,Region IV-A,Urban
2632250.0,1.0986122886681098,0.6931471805599453,4.0943445622221,3.912023005428146,Region IV-A,Urban
3336800.0,1.3862943611198906,0.6931471805599453,4.248495242049359,4.0943445622221,Region IV-A,Urban
2705850.0,1.0986122886681098,0.6931471805599453,4.347823313332383,5.0369526024136295,Region III,Urban
1400000.0,0.6931471805599453,0.0,3.6888794541139363,3.6888794541139363,Region III,Urban
21500000.0,1.6094379124341003,1.3862943611198906,5.703782474656201,5.298317366548036,Region XI,Urban
5282600.0,1.0986122886681098,0.6931471805599453,4.382026634673881,4.5217885770490405,Region IV-A,Urban
5381000.0,1.0986122886681098,0.6931471805599453,4.382026634673881,5.313205979041787,Region III,Urban
2258057.0,1.0986122886681098,0.0,3.8066624897703196,4.127134385045092,Region IV-A,Urban
5991000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,4.59511985013459,Region III,Urban
3600000.0,0.6931471805599453,0.6931471805599453,3.8766030601968855,3.912023005428146,Region XI,Urban
2972000.0,0.6931471805599453,0.0,3.6888794541139363,3.58351893845611,Region III,Urban
1400000.0,0.6931471805599453,0.0,3.6888794541139363,3.6888794541139363,Region III,Urban
7315000.0,1.3862943611198906,1.0986122886681098,4.418840607796598,4.59511985013459,Region III,Urban
5278000.0,1.3862943611198906,1.0986122886681098,4.51085950651685,4.962844630259907,Region III,Urban
3970000.0,0.6931471805599453,0.6931471805599453,4.07753744390572,4.477336814478207,Region III,Urban
1979000.0,0.6931471805599453,0.0,3.6985822295753215,3.765840495250065,Region III,Urban
3148800.0,0.6931471805599453,0.0,3.6189933266497696,4.248495242049359,Region IV-A,Urban
8434000.0,1.6094379124341003,1.0986122886681098,4.605170185988092,5.062595033026967,Region III,Urban
3979000.0,0.6931471805599453,0.6931471805599453,4.07753744390572,4.477336814478207,Region III,Urban
5978000.0,1.0986122886681098,1.0986122886681098,4.499809670330265,4.605170185988092,Region IV-A,Urban
2706500.0,1.0986122886681098,0.6931471805599453,4.127134385045092,4.174387269895637,Region III,Urban
10501000.0,1.3862943611198906,1.0986122886681098,4.418840607796598,5.37989735354046,Region III,Urban
6650000.0,1.0986122886681098,0.6931471805599453,4.430816798843313,4.787491742782046,Region IV-A,Urban
5978000.0,1.0986122886681098,1.0986122886681098,4.499809670330265,4.605170185988092,Region IV-A,Urban
5234791.0,1.0986122886681098,0.6931471805599453,4.31748811353631,4.718498871295094,Region IV-A,Urban
10748000.0,1.6094379124341003,1.0986122886681098,5.111987788356544,4.962844630259907,Region III,Urban
26365000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.499809670330265,NCR,Urban
3025000.0,0.6931471805599453,0.0,3.58351893845611,3.7376696182833684,Region III,Urban
28348000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.653960350157523,NCR,Urban
9500000.0,1.3862943611198906,1.3862943611198906,4.882801922586371,4.189654742026425,Region IV-A,Urban
5705000.0,0.6931471805599453,0.6931471805599453,3.970291913552122,4.59511985013459,Region III,Urban
5174000.0,0.6931471805599453,0.0,3.828641396489095,4.564348191467836,Region III,Urban
2341000.0,0.0,0.0,3.4965075614664802,4.248495242049359,Region III,Urban
10413000.0,1.0986122886681098,0.6931471805599453,4.330733340286331,4.852030263919617,Region III,Urban
5179000.0,0.6931471805599453,0.0,3.828641396489095,4.0943445622221,Region III,Urban
6005000.0,0.6931471805599453,0.6931471805599453,3.970291913552122,4.477336814478207,Region III,Urban
6200000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,4.59511985013459,Region III,Urban
4454000.0,0.6931471805599453,0.0,3.6888794541139363,4.143134726391533,Region III,Urban
4458000.0,0.6931471805599453,0.0,3.828641396489095,4.143134726391533,Region III,Urban
8915000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,4.795790545596741,Region III,Urban
4270000.0,0.6931471805599453,0.0,3.828641396489095,4.143134726391533,Region III,Urban
4263000.0,0.6931471805599453,0.0,3.6888794541139363,4.143134726391533,Region III,Urban
7503000.0,1.3862943611198906,1.0986122886681098,4.418840607796598,4.59511985013459,Region III,Urban
8915000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,4.795790545596741,Region III,Urban
4458000.0,0.6931471805599453,0.0,3.828641396489095,4.143134726391533,Region III,Urban
4454000.0,0.6931471805599453,0.0,3.6888794541139363,4.143134726391533,Region III,Urban
5174000.0,0.6931471805599453,0.0,3.828641396489095,4.564348191467836,Region III,Urban
4633000.0,0.6931471805599453,0.0,3.828641396489095,4.0943445622221,Region III,Urban
26393000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.51085950651685,NCR,Urban
4710000.0,0.6931471805599453,0.6931471805599453,4.276666119016055,4.795790545596741,Region III,Urban
2683000.0,0.6931471805599453,0.0,3.6965995771290743,3.919991175077323,Region VII,Urban
28348000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.653960350157523,NCR,Urban
28376000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.663439094112067,NCR,Urban
6286000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,4.700480365792417,Region I,Rural
6810000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,4.983606621708336,Region III,Urban
6756360.0,1.3862943611198906,1.0986122886681098,4.700480365792417,4.605170185988092,Region IV-A,Urban
33792000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.532599493153256,NCR,Urban
26393000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.51085950651685,NCR,Urban
5700000.0,1.3862943611198906,1.0986122886681098,4.499809670330265,4.356708826689592,Region IV-A,Urban
32539000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.532599493153256,NCR,Urban
28348000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.653960350157523,NCR,Urban
28776000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.499809670330265,NCR,Urban
4872000.0,0.6931471805599453,0.0,3.912023005428146,4.477336814478207,Region III,Urban
6319000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,4.59511985013459,Region III,Urban
4315000.0,0.6931471805599453,0.0,3.828641396489095,4.276666119016055,Region III,Urban
7907000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,5.0106352940962555,Region III,Urban
7421000.0,1.6094379124341003,1.0986122886681098,4.605170185988092,4.795790545596741,Region III,Urban
6087000.0,1.3862943611198906,1.0986122886681098,4.418840607796598,4.59511985013459,Region III,Urban
9500000.0,1.3862943611198906,1.3862943611198906,4.882801922586371,4.189654742026425,Region IV-A,Urban
28572000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.634728988229636,NCR,Urban
5776000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,4.477336814478207,Region III,Urban
26365000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.499809670330265,NCR,Urban
3190000.0,1.0986122886681098,0.6931471805599453,4.0943445622221,4.382026634673881,Region III,Urban
8277000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,5.087596335232384,Region III,Urban
4480180.0,0.6931471805599453,0.0,3.6888794541139363,4.477336814478207,Region XIII,Rural
2224500.0,0.6931471805599453,0.0,3.912023005428146,4.174387269895637,Region III,Urban
31348000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.5217885770490405,NCR,Urban
9584000.0,1.6094379124341003,1.0986122886681098,4.955827057601261,4.882801922586371,Region III,Urban
7618000.0,1.6094379124341003,1.0986122886681098,4.605170185988092,4.700480365792417,Region III,Urban
4383000.0,0.6931471805599453,0.0,3.6888794541139363,4.143134726391533,Region III,Urban
7340000.0,1.3862943611198906,1.0986122886681098,4.418840607796598,4.983606621708336,Region III,Urban
8000000.0,1.0986122886681098,0.6931471805599453,4.430816798843313,4.430816798843313,Region III,Urban
34016000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.532599493153256,NCR,Urban
2389000.0,1.0986122886681098,0.0,3.912023005428146,3.912023005428146,Region IV-A,Urban
4928000.0,1.0986122886681098,0.0,4.174387269895637,4.7535901911063645,Region IV-A,Urban
4006000.0,0.6931471805599453,0.0,3.970291913552122,3.9512437185814275,Region IV-A,Urban
10956000.0,1.6094379124341003,1.0986122886681098,5.111987788356544,4.962844630259907,Region III,Urban
8686000.0,1.3862943611198906,1.0986122886681098,4.442651256490317,4.948759890378168,Region III,Urban
3230000.0,0.6931471805599453,0.0,3.58351893845611,4.174387269895637,Region III,Urban
5772000.0,0.6931471805599453,0.6931471805599453,3.970291913552122,4.48863636973214,Region III,Urban
8732000.0,1.6094379124341003,1.0986122886681098,4.955827057601261,4.795790545596741,Region III,Urban
10863000.0,1.3862943611198906,1.0986122886681098,4.442651256490317,5.318119993844216,Region III,Urban
2793000.0,0.6931471805599453,0.0,3.58351893845611,3.7376696182833684,Region III,Urban
3309000.0,0.6931471805599453,0.0,3.58351893845611,4.143134726391533,Region III,Urban
6650000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,4.700480365792417,Region III,Urban
5079000.0,0.6931471805599453,0.6931471805599453,3.970291913552122,4.477336814478207,Region III,Urban
2698000.0,0.6931471805599453,0.0,3.58351893845611,3.6888794541139363,Region III,Urban
10692000.0,1.6094379124341003,1.0986122886681098,4.574710978503383,4.795790545596741,Region III,Urban
4263000.0,0.6931471805599453,0.0,3.6888794541139363,4.0943445622221,Region III,Urban
9500000.0,1.3862943611198906,1.3862943611198906,4.882801922586371,4.189654742026425,Region IV-A,Urban
28090000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.499809670330265,NCR,Urban
7021000.0,1.3862943611198906,0.6931471805599453,4.406719247264253,4.787491742782046,Region VII,Urban
5183808.0,1.0986122886681098,0.6931471805599453,4.3209487851652915,4.382026634673881,Region III,Urban
6924000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,4.59511985013459,Region III,Urban
2839149.0,1.0986122886681098,0.0,3.8066624897703196,4.127134385045092,Region IV-A,Urban
43000000.0,1.3862943611198906,1.0986122886681098,5.991464547107982,5.857933154483459,NCR,Urban
13000000.0,1.3862943611198906,0.6931471805599453,5.389071729816501,4.787491742782046,NCR,Urban
3302000.0,0.6931471805599453,0.0,3.6888794541139363,3.7376696182833684,Region III,Urban
4389000.0,0.6931471805599453,0.6931471805599453,3.970291913552122,4.248495242049359,Region VII,Urban
11245000.0,1.6094379124341003,1.0986122886681098,4.955827057601261,5.170483995038151,Region III,Urban
5282600.0,1.0986122886681098,0.6931471805599453,4.382026634673881,4.5217885770490405,Region IV-A,Urban
6754000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,4.59511985013459,Region III,Urban
10746000.0,1.0986122886681098,1.0986122886681098,4.74493212836325,4.795790545596741,Region IV-A,Urban
3198000.0,1.0986122886681098,0.6931471805599453,4.0943445622221,4.605170185988092,Region I,Rural
4678200.0,0.6931471805599453,0.0,4.139955073474153,4.477336814478207,Region IV-A,Urban
27088000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.499809670330265,NCR,Urban
8237000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,4.948759890378168,Region I,Rural
4470800.0,0.6931471805599453,0.0,3.6965995771290743,4.442651256490317,Region IV-A,Urban
5690000.0,1.0986122886681098,0.6931471805599453,4.276666119016055,4.605170185988092,Region IV-A,Urban
12684000.0,1.6094379124341003,1.0986122886681098,4.955827057601261,5.159055299214529,Region IV-A,Urban
6756360.0,1.3862943611198906,1.0986122886681098,4.700480365792417,4.605170185988092,Region IV-A,Urban
28216000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.499809670330265,NCR,Urban
31111000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.5217885770490405,NCR,Urban
31111000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.5217885770490405,NCR,Urban
26953000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.51085950651685,NCR,Urban
32539000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.532599493153256,NCR,Urban
34604000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.543294782270004,NCR,Urban
26365000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.499809670330265,NCR,Urban
26365000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.499809670330265,NCR,Urban
32568000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.5217885770490405,NCR,Urban
5183808.0,1.0986122886681098,0.6931471805599453,4.3209487851652915,4.382026634673881,Region III,Urban
3528200.0,0.6931471805599453,0.0,3.6965995771290743,4.430816798843313,Region VII,Urban
8463000.0,1.6094379124341003,1.0986122886681098,4.605170185988092,5.093750200806762,Region III,Urban
3790000.0,0.6931471805599453,0.0,3.6888794541139363,4.290459441148391,Region III,Urban
6060000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,4.553876891600541,Region III,Urban
4058400.0,1.0986122886681098,0.6931471805599453,3.9889840465642745,4.382026634673881,Region IV-A,Urban
1800000.0,0.6931471805599453,0.0,3.828641396489095,3.713572066704308,Region III,Urban
8938000.0,1.6094379124341003,1.0986122886681098,4.574710978503383,4.976733742420574,Region III,Urban
7056000.0,1.3862943611198906,1.0986122886681098,4.418840607796598,4.59511985013459,Region III,Urban
12383000.0,1.6094379124341003,1.0986122886681098,5.111987788356544,5.288267030694535,Region III,Urban
11510000.0,1.6094379124341003,1.0986122886681098,4.955827057601261,5.308267697401205,Region III,Urban
5406000.0,0.6931471805599453,0.6931471805599453,3.970291913552122,4.477336814478207,Region III,Urban
2742000.0,0.6931471805599453,0.0,3.58351893845611,3.7376696182833684,Region III,Urban
10159000.0,1.6094379124341003,1.0986122886681098,4.605170185988092,5.170483995038151,Region III,Urban
8228000.0,1.6094379124341003,1.0986122886681098,4.605170185988092,4.795790545596741,Region III,Urban
2871000.0,0.6931471805599453,0.0,3.58351893845611,3.871201010907891,Region III,Urban
5049000.0,0.6931471805599453,0.6931471805599453,3.970291913552122,3.912023005428146,Region VII,Urban
3066000.0,0.6931471805599453,0.0,3.58351893845611,4.143134726391533,Region III,Urban
7650000.0,1.6094379124341003,1.0986122886681098,4.605170185988092,4.795790545596741,Region III,Urban
9153000.0,1.6094379124341003,1.0986122886681098,4.605170185988092,4.948759890378168,Region III,Urban
4787000.0,0.6931471805599453,0.0,3.828641396489095,4.1588830833596715,Region III,Urban
6497000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,4.59511985013459,Region III,Urban
5031000.0,0.6931471805599453,0.0,3.912023005428146,4.59511985013459,Region III,Urban
5692000.0,1.3862943611198906,0.6931471805599453,4.382026634673881,4.605170185988092,Region IV-A,Urban
4058400.0,1.0986122886681098,0.6931471805599453,3.9889840465642745,4.382026634673881,Region IV-A,Urban
4896200.0,1.0986122886681098,0.6931471805599453,4.394449154672439,4.762173934797756,Region III,Urban
9185000.0,1.6094379124341003,1.0986122886681098,4.955827057601261,5.030437921392435,Region III,Urban
5692000.0,1.3862943611198906,0.6931471805599453,4.382026634673881,4.605170185988092,Region IV-A,Urban
1650408.0,0.6931471805599453,0.0,3.784189633918261,3.58351893845611,Region IV-A,Urban
7650000.0,1.6094379124341003,1.0986122886681098,4.605170185988092,4.795790545596741,Region III,Urban
9153000.0,1.6094379124341003,1.0986122886681098,4.605170185988092,4.948759890378168,Region III,Urban
6497000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,4.59511985013459,Region III,Urban
4787000.0,0.6931471805599453,0.0,3.828641396489095,4.1588830833596715,Region III,Urban
10575000.0,1.6094379124341003,1.0986122886681098,5.111987788356544,4.962844630259907,Region III,Urban
4259000.0,0.6931471805599453,0.0,3.828641396489095,3.9889840465642745,Region III,Urban
5425000.0,0.6931471805599453,0.6931471805599453,3.970291913552122,4.477336814478207,Region III,Urban
3146000.0,0.6931471805599453,0.0,3.58351893845611,4.143134726391533,Region III,Urban
2799000.0,0.6931471805599453,0.0,3.58351893845611,3.58351893845611,Region III,Urban
7240000.0,1.0986122886681098,0.6931471805599453,3.970291913552122,4.890349128221754,Region III,Urban
4348000.0,0.6931471805599453,0.0,3.6888794541139363,4.143134726391533,Region III,Urban
4389000.0,0.6931471805599453,0.6931471805599453,3.970291913552122,3.912023005428146,Region VII,Urban
5578000.0,0.6931471805599453,0.6931471805599453,3.970291913552122,4.553876891600541,Region III,Urban
8727000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,5.062595033026967,Region I,Rural
5301000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,4.477336814478207,Region I,Rural
9375000.0,1.0986122886681098,0.6931471805599453,4.189654742026425,5.159055299214529,Region I,Rural
1979000.0,0.6931471805599453,0.0,3.6604799795922385,3.765840495250065,Region III,Urban
32539000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.532599493153256,NCR,Urban
31348000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.5217885770490405,NCR,Urban
32514000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.5217885770490405,NCR,Urban
32539000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.532599493153256,NCR,Urban
32331000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.543294782270004,NCR,Urban
32184000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.5217885770490405,NCR,Urban
32539000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.532599493153256,NCR,Urban
34016000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.532599493153256,NCR,Urban
34016000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.532599493153256,NCR,Urban
32331000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.543294782270004,NCR,Urban
32539000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.532599493153256,NCR,Urban
27088000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.499809670330265,NCR,Urban
27088000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.499809670330265,NCR,Urban
31706000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.5217885770490405,NCR,Urban
26365000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.499809670330265,NCR,Urban
27676000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.51085950651685,NCR,Urban
29098000.0,1.0986122886681098,1.0986122886681098,5.390440655423842,4.663439094112067,NCR,Urban
34016000.0,1.0986122886681098,1.0986122886681098,5.511006459958388,4.532599493153256,NCR,Urban
4866000.0,0.6931471805599453,0.6931471805599453,3.970291913552122,4.477336814478207,Region III,Urban
11871000.0,1.6094379124341003,1.0986122886681098,4.955827057601261,5.288267030694535,Region III,Urban
6893000.0,1.3862943611198906,1.0986122886681098,4.418840607796598,4.6443908991413725,Region III,Urban
3999000.0,0.6931471805599453,0.0,3.828641396489095,4.189654742026425,Region III,Urban
5192000.0,0.6931471805599453,0.0,3.828641396489095,4.564348191467836,Region III,Urban
4488000.0,0.6931471805599453,0.0,3.828641396489095,4.143134726391533,Region III,Urban
3559000.0,0.6931471805599453,0.0,3.828641396489095,4.143134726391533,Region III,Urban
